Name,Date ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,close ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
Asian Paint,16-Apr-25,"₹ 2,405.10","₹ 2,468.50","₹ 2,403.70","₹ 2,415.70","₹ 2,459.90","₹ 3,394.90","₹ 2,124.75",1166700.00,"₹ 2,85,96,11,268.60",63155.00
Asian Paint,15-Apr-25,"₹ 2,414.90","₹ 2,425.00","₹ 2,385.00","₹ 2,393.60","₹ 2,415.70","₹ 3,394.90","₹ 2,124.75",1141279.00,"₹ 2,74,94,44,084.70",60826.00
Asian Paint,11-Apr-25,"₹ 2,439.50","₹ 2,448.00","₹ 2,380.25","₹ 2,411.15","₹ 2,393.60","₹ 3,394.90","₹ 2,124.75",968152.00,"₹ 2,32,04,26,188.00",67208.00
Asian Paint,09-Apr-25,"₹ 2,400.00","₹ 2,429.45","₹ 2,390.90","₹ 2,394.20","₹ 2,411.15","₹ 3,394.90","₹ 2,124.75",1186947.00,"₹ 2,86,68,11,898.20",81370.00
Asian Paint,08-Apr-25,"₹ 2,356.00","₹ 2,420.00","₹ 2,356.00","₹ 2,341.35","₹ 2,394.20","₹ 3,394.90","₹ 2,124.75",1876867.00,"₹ 4,49,56,81,154.35",115340.00
Asian Paint,07-Apr-25,"₹ 2,190.00","₹ 2,354.00","₹ 2,190.00","₹ 2,356.05","₹ 2,341.35","₹ 3,394.90","₹ 2,124.75",1745827.00,"₹ 4,06,63,09,645.10",139328.00
Asian Paint,04-Apr-25,"₹ 2,349.40","₹ 2,363.95","₹ 2,302.80","₹ 2,349.40","₹ 2,356.05","₹ 3,394.90","₹ 2,124.75",1163188.00,"₹ 2,71,85,99,396.85",59655.00
Asian Paint,03-Apr-25,"₹ 2,295.00","₹ 2,354.90","₹ 2,289.80","₹ 2,306.65","₹ 2,349.40","₹ 3,394.90","₹ 2,124.75",608846.00,"₹ 1,42,44,39,299.45",46641.00
Asian Paint,02-Apr-25,"₹ 2,328.00","₹ 2,328.40","₹ 2,292.15","₹ 2,316.00","₹ 2,306.65","₹ 3,394.90","₹ 2,124.75",792695.00,"₹ 1,82,61,96,169.70",37627.00
Asian Paint,01-Apr-25,"₹ 2,342.00","₹ 2,361.70","₹ 2,305.75","₹ 2,340.65","₹ 2,316.00","₹ 3,394.90","₹ 2,124.75",970583.00,"₹ 2,25,83,65,027.60",60637.00
Asian Paint,28-Mar-25,"₹ 2,343.95","₹ 2,364.00","₹ 2,325.00","₹ 2,338.10","₹ 2,340.65","₹ 3,394.90","₹ 2,124.75",1281871.00,"₹ 3,00,40,27,398.60",67780.00
Asian Paint,27-Mar-25,"₹ 2,315.00","₹ 2,350.10","₹ 2,290.50","₹ 2,323.15","₹ 2,338.10","₹ 3,394.90","₹ 2,124.75",1497869.00,"₹ 3,49,08,26,200.35",80747.00
Asian Paint,26-Mar-25,"₹ 2,340.00","₹ 2,340.95","₹ 2,304.00","₹ 2,330.75","₹ 2,323.15","₹ 3,394.90","₹ 2,124.75",1934492.00,"₹ 4,48,62,25,170.45",91980.00
Asian Paint,25-Mar-25,"₹ 2,325.00","₹ 2,344.50","₹ 2,308.00","₹ 2,322.50","₹ 2,330.75","₹ 3,394.90","₹ 2,124.75",1828005.00,"₹ 4,25,15,79,023.80",89092.00
Asian Paint,24-Mar-25,"₹ 2,302.40","₹ 2,330.25","₹ 2,302.10","₹ 2,300.40","₹ 2,322.50","₹ 3,394.90","₹ 2,124.75",1100353.00,"₹ 2,54,77,88,335.30",58769.00
Asian Paint,21-Mar-25,"₹ 2,291.65","₹ 2,314.50","₹ 2,277.85","₹ 2,287.20","₹ 2,300.40","₹ 3,394.90","₹ 2,124.75",1624115.00,"₹ 3,73,90,93,016.95",72528.00
Asian Paint,20-Mar-25,"₹ 2,290.00","₹ 2,307.00","₹ 2,268.75","₹ 2,280.70","₹ 2,287.20","₹ 3,394.90","₹ 2,124.75",1166849.00,"₹ 2,67,12,31,103.95",66693.00
Asian Paint,19-Mar-25,"₹ 2,274.00","₹ 2,287.95","₹ 2,267.85","₹ 2,273.95","₹ 2,280.70","₹ 3,394.90","₹ 2,124.75",663342.00,"₹ 1,51,20,03,146.95",37919.00
Asian Paint,18-Mar-25,"₹ 2,230.65","₹ 2,290.00","₹ 2,222.75","₹ 2,219.55","₹ 2,273.95","₹ 3,394.90","₹ 2,124.75",816364.00,"₹ 1,84,66,73,569.20",59044.00
Asian Paint,17-Mar-25,"₹ 2,205.00","₹ 2,239.25","₹ 2,196.05","₹ 2,231.30","₹ 2,219.55","₹ 3,394.90","₹ 2,124.75",838016.00,"₹ 1,85,30,94,353.45",46143.00
Asian Paint,13-Mar-25,"₹ 2,255.25","₹ 2,257.20","₹ 2,222.50","₹ 2,251.30","₹ 2,231.30","₹ 3,394.90","₹ 2,124.75",747500.00,"₹ 1,67,39,95,004.85",56228.00
Asian Paint,12-Mar-25,"₹ 2,287.40","₹ 2,295.95","₹ 2,247.00","₹ 2,287.40","₹ 2,251.30","₹ 3,394.90","₹ 2,124.75",749232.00,"₹ 1,69,43,79,970.00",43263.00
Asian Paint,11-Mar-25,"₹ 2,274.00","₹ 2,290.90","₹ 2,257.90","₹ 2,278.60","₹ 2,287.40","₹ 3,394.90","₹ 2,124.75",601228.00,"₹ 1,37,18,17,056.15",45071.00
Asian Paint,10-Mar-25,"₹ 2,270.00","₹ 2,293.00","₹ 2,261.85","₹ 2,270.00","₹ 2,278.60","₹ 3,394.90","₹ 2,124.75",1072395.00,"₹ 2,44,64,83,758.80",67199.00
Asian Paint,07-Mar-25,"₹ 2,267.70","₹ 2,277.95","₹ 2,248.00","₹ 2,267.70","₹ 2,270.00","₹ 3,394.90","₹ 2,124.75",921429.00,"₹ 2,08,69,15,604.70",53822.00
Asian Paint,06-Mar-25,"₹ 2,189.85","₹ 2,275.00","₹ 2,183.10","₹ 2,164.15","₹ 2,267.70","₹ 3,394.90","₹ 2,124.75",1985096.00,"₹ 4,45,70,70,034.45",129082.00
Asian Paint,05-Mar-25,"₹ 2,132.00","₹ 2,182.80","₹ 2,124.75","₹ 2,132.10","₹ 2,164.15","₹ 3,394.90","₹ 2,124.75",1535212.00,"₹ 3,31,30,36,251.60",82283.00
Asian Paint,04-Mar-25,"₹ 2,154.05","₹ 2,159.85","₹ 2,124.75","₹ 2,166.40","₹ 2,132.10","₹ 3,394.90","₹ 2,124.75",2181015.00,"₹ 4,66,94,65,647.15",100470.00
Asian Paint,03-Mar-25,"₹ 2,179.75","₹ 2,193.35","₹ 2,129.00","₹ 2,179.75","₹ 2,166.40","₹ 3,394.90","₹ 2,129.00",959075.00,"₹ 2,06,74,30,347.00",74350.00
Asian Paint,28-Feb-25,"₹ 2,210.00","₹ 2,211.35","₹ 2,175.80","₹ 2,213.65","₹ 2,179.75","₹ 3,394.90","₹ 2,175.80",1701193.00,"₹ 3,71,90,03,064.95",99936.00
Asian Paint,27-Feb-25,"₹ 2,214.00","₹ 2,228.40","₹ 2,198.00","₹ 2,224.75","₹ 2,213.65","₹ 3,394.90","₹ 2,185.70",1027196.00,"₹ 2,27,29,65,793.50",95543.00
Asian Paint,25-Feb-25,"₹ 2,246.20","₹ 2,257.10","₹ 2,217.70","₹ 2,246.20","₹ 2,224.75","₹ 3,394.90","₹ 2,185.70",947724.00,"₹ 2,12,26,52,414.65",75396.00
Asian Paint,24-Feb-25,"₹ 2,245.90","₹ 2,259.00","₹ 2,241.00","₹ 2,257.60","₹ 2,246.20","₹ 3,394.90","₹ 2,185.70",765060.00,"₹ 1,72,10,98,413.60",73952.00
Asian Paint,21-Feb-25,"₹ 2,249.05","₹ 2,265.80","₹ 2,237.00","₹ 2,249.05","₹ 2,257.60","₹ 3,394.90","₹ 2,185.70",755633.00,"₹ 1,70,08,51,811.35",45219.00
Asian Paint,20-Feb-25,"₹ 2,239.10","₹ 2,257.10","₹ 2,231.05","₹ 2,239.10","₹ 2,249.05","₹ 3,394.90","₹ 2,185.70",637444.00,"₹ 1,43,33,27,262.80",51610.00
Asian Paint,19-Feb-25,"₹ 2,237.60","₹ 2,249.80","₹ 2,226.10","₹ 2,237.60","₹ 2,239.10","₹ 3,394.90","₹ 2,185.70",645236.00,"₹ 1,44,45,75,842.95",55477.00
Asian Paint,18-Feb-25,"₹ 2,248.00","₹ 2,251.95","₹ 2,218.75","₹ 2,250.85","₹ 2,237.60","₹ 3,394.90","₹ 2,185.70",735853.00,"₹ 1,64,24,44,694.15",64195.00
Asian Paint,17-Feb-25,"₹ 2,231.30","₹ 2,260.00","₹ 2,226.05","₹ 2,231.30","₹ 2,250.85","₹ 3,394.90","₹ 2,185.70",923979.00,"₹ 2,07,70,33,206.25",59539.00
Asian Paint,14-Feb-25,"₹ 2,236.40","₹ 2,250.55","₹ 2,203.00","₹ 2,236.40","₹ 2,231.30","₹ 3,394.90","₹ 2,185.70",1380052.00,"₹ 3,06,85,08,976.40",96135.00
Asian Paint,13-Feb-25,"₹ 2,228.25","₹ 2,249.95","₹ 2,220.00","₹ 2,228.25","₹ 2,236.40","₹ 3,394.90","₹ 2,185.70",921923.00,"₹ 2,06,21,08,958.45",85854.00
Asian Paint,12-Feb-25,"₹ 2,241.85","₹ 2,247.95","₹ 2,185.70","₹ 2,240.85","₹ 2,228.25","₹ 3,394.90","₹ 2,185.70",1181718.00,"₹ 2,61,93,71,809.05",100126.00
Asian Paint,11-Feb-25,"₹ 2,279.00","₹ 2,282.90","₹ 2,226.00","₹ 2,270.15","₹ 2,240.85","₹ 3,394.90","₹ 2,207.80",1607952.00,"₹ 3,61,07,19,513.20",109879.00
Asian Paint,10-Feb-25,"₹ 2,271.05","₹ 2,278.00","₹ 2,254.00","₹ 2,271.00","₹ 2,270.15","₹ 3,394.90","₹ 2,207.80",1181565.00,"₹ 2,67,87,29,501.15",84314.00
Asian Paint,07-Feb-25,"₹ 2,266.00","₹ 2,276.30","₹ 2,243.20","₹ 2,263.40","₹ 2,271.00","₹ 3,394.90","₹ 2,207.80",1336756.00,"₹ 3,02,15,27,893.60",82789.00
Asian Paint,06-Feb-25,"₹ 2,287.20","₹ 2,298.90","₹ 2,260.25","₹ 2,275.20","₹ 2,263.40","₹ 3,394.90","₹ 2,207.80",1285982.00,"₹ 2,92,50,06,807.85",87116.00
Asian Paint,05-Feb-25,"₹ 2,269.00","₹ 2,295.55","₹ 2,237.25","₹ 2,354.35","₹ 2,275.20","₹ 3,394.90","₹ 2,207.80",3474657.00,"₹ 7,87,98,37,292.45",166103.00
Asian Paint,04-Feb-25,"₹ 2,304.65","₹ 2,418.60","₹ 2,263.75","₹ 2,292.25","₹ 2,354.35","₹ 3,394.90","₹ 2,207.80",5373740.00,"₹ 12,60,11,80,853.70",255010.00
Asian Paint,03-Feb-25,"₹ 2,351.15","₹ 2,364.45","₹ 2,277.70","₹ 2,351.15","₹ 2,292.25","₹ 3,394.90","₹ 2,207.80",1070392.00,"₹ 2,47,24,81,932.90",91492.00
Asian Paint,01-Feb-25,"₹ 2,312.00","₹ 2,389.00","₹ 2,285.30","₹ 2,300.80","₹ 2,351.15","₹ 3,394.90","₹ 2,207.80",1318652.00,"₹ 3,09,36,74,162.85",70668.00
Asian Paint,31-Jan-25,"₹ 2,255.00","₹ 2,305.00","₹ 2,234.85","₹ 2,249.85","₹ 2,300.80","₹ 3,394.90","₹ 2,207.80",1292925.00,"₹ 2,94,82,69,208.70",77356.00
Asian Paint,30-Jan-25,"₹ 2,223.15","₹ 2,259.25","₹ 2,215.00","₹ 2,223.15","₹ 2,249.85","₹ 3,394.90","₹ 2,207.80",1155749.00,"₹ 2,59,30,55,630.55",64226.00
Asian Paint,29-Jan-25,"₹ 2,241.80","₹ 2,246.80","₹ 2,212.05","₹ 2,241.80","₹ 2,223.15","₹ 3,394.90","₹ 2,207.80",1281122.00,"₹ 2,85,05,87,861.10",75757.00
Asian Paint,28-Jan-25,"₹ 2,260.00","₹ 2,267.05","₹ 2,234.10","₹ 2,251.50","₹ 2,241.80","₹ 3,394.90","₹ 2,207.80",897503.00,"₹ 2,02,09,30,748.45",72849.00
Asian Paint,27-Jan-25,"₹ 2,255.30","₹ 2,277.75","₹ 2,246.20","₹ 2,262.40","₹ 2,251.50","₹ 3,394.90","₹ 2,207.80",1097947.00,"₹ 2,48,42,15,160.45",76944.00
Asian Paint,24-Jan-25,"₹ 2,283.00","₹ 2,296.55","₹ 2,255.05","₹ 2,276.35","₹ 2,262.40","₹ 3,394.90","₹ 2,207.80",543217.00,"₹ 1,23,51,87,855.45",49773.00
Asian Paint,23-Jan-25,"₹ 2,262.10","₹ 2,301.80","₹ 2,246.20","₹ 2,262.10","₹ 2,276.35","₹ 3,394.90","₹ 2,207.80",1142498.00,"₹ 2,60,59,52,417.25",74388.00
Asian Paint,22-Jan-25,"₹ 2,270.00","₹ 2,270.00","₹ 2,244.90","₹ 2,260.35","₹ 2,262.10","₹ 3,394.90","₹ 2,207.80",835523.00,"₹ 1,88,60,55,484.70",64392.00
Asian Paint,21-Jan-25,"₹ 2,280.55","₹ 2,315.00","₹ 2,255.00","₹ 2,280.55","₹ 2,260.35","₹ 3,394.90","₹ 2,207.80",1410331.00,"₹ 3,22,13,18,199.95",98781.00
Asian Paint,20-Jan-25,"₹ 2,272.25","₹ 2,286.90","₹ 2,251.00","₹ 2,261.00","₹ 2,280.55","₹ 3,394.90","₹ 2,207.80",555730.00,"₹ 1,26,44,78,025.35",56946.00
Asian Paint,17-Jan-25,"₹ 2,225.65","₹ 2,269.05","₹ 2,212.50","₹ 2,215.60","₹ 2,261.00","₹ 3,394.90","₹ 2,207.80",878871.00,"₹ 1,97,75,15,476.85",59699.00
Asian Paint,16-Jan-25,"₹ 2,239.00","₹ 2,239.85","₹ 2,207.80","₹ 2,229.70","₹ 2,215.60","₹ 3,394.90","₹ 2,207.80",1936132.00,"₹ 4,29,26,58,861.25",106569.00
Asian Paint,15-Jan-25,"₹ 2,249.00","₹ 2,253.75","₹ 2,220.00","₹ 2,239.95","₹ 2,229.70","₹ 3,394.90","₹ 2,220.00",1308999.00,"₹ 2,91,69,62,123.95",94121.00
Asian Paint,14-Jan-25,"₹ 2,269.00","₹ 2,286.35","₹ 2,237.00","₹ 2,252.65","₹ 2,239.95","₹ 3,394.90","₹ 2,237.00",1317678.00,"₹ 2,96,72,15,703.55",87016.00
Asian Paint,13-Jan-25,"₹ 2,291.75","₹ 2,301.90","₹ 2,246.40","₹ 2,320.75","₹ 2,252.65","₹ 3,394.90","₹ 2,246.40",1181928.00,"₹ 2,68,54,67,190.40",96556.00
Asian Paint,10-Jan-25,"₹ 2,335.60","₹ 2,348.90","₹ 2,316.00","₹ 2,350.20","₹ 2,320.75","₹ 3,394.90","₹ 2,256.50",1214382.00,"₹ 2,82,84,28,867.50",61912.00
Asian Paint,09-Jan-25,"₹ 2,341.90","₹ 2,361.40","₹ 2,321.30","₹ 2,334.35","₹ 2,350.20","₹ 3,394.90","₹ 2,256.50",1362314.00,"₹ 3,19,79,47,715.20",109001.00
Asian Paint,08-Jan-25,"₹ 2,287.05","₹ 2,338.00","₹ 2,272.70","₹ 2,292.60","₹ 2,334.35","₹ 3,394.90","₹ 2,256.50",1439655.00,"₹ 3,32,32,61,023.35",80037.00
Asian Paint,07-Jan-25,"₹ 2,272.00","₹ 2,316.00","₹ 2,272.00","₹ 2,267.15","₹ 2,292.60","₹ 3,394.90","₹ 2,256.50",740798.00,"₹ 1,70,08,79,585.50",60009.00
Asian Paint,06-Jan-25,"₹ 2,335.95","₹ 2,340.00","₹ 2,256.70","₹ 2,335.95","₹ 2,267.15","₹ 3,394.90","₹ 2,256.50",1191044.00,"₹ 2,71,87,12,345.65",104012.00
Asian Paint,03-Jan-25,"₹ 2,344.00","₹ 2,348.95","₹ 2,322.15","₹ 2,343.25","₹ 2,335.95","₹ 3,411.80","₹ 2,256.50",1355358.00,"₹ 3,16,82,78,875.65",89891.00
Asian Paint,02-Jan-25,"₹ 2,314.00","₹ 2,347.95","₹ 2,294.00","₹ 2,304.65","₹ 2,343.25","₹ 3,411.80","₹ 2,256.50",1342922.00,"₹ 3,12,56,38,365.70",84907.00
Asian Paint,01-Jan-25,"₹ 2,280.00","₹ 2,323.20","₹ 2,280.00","₹ 2,281.35","₹ 2,304.65","₹ 3,411.80","₹ 2,256.50",1067329.00,"₹ 2,46,57,06,808.35",67605.00
Asian Paint,31-Dec-24,"₹ 2,280.00","₹ 2,297.65","₹ 2,273.00","₹ 2,288.25","₹ 2,281.35","₹ 3,411.80","₹ 2,256.50",685486.00,"₹ 1,56,58,57,129.30",55912.00
Asian Paint,30-Dec-24,"₹ 2,280.25","₹ 2,298.80","₹ 2,256.80","₹ 2,271.40","₹ 2,288.25","₹ 3,411.80","₹ 2,256.50",1076978.00,"₹ 2,45,28,39,310.70",66326.00
Asian Paint,27-Dec-24,"₹ 2,270.25","₹ 2,290.80","₹ 2,260.05","₹ 2,262.40","₹ 2,271.40","₹ 3,422.95","₹ 2,256.50",822000.00,"₹ 1,86,95,88,002.05",53458.00
Asian Paint,26-Dec-24,"₹ 2,284.00","₹ 2,287.45","₹ 2,256.50","₹ 2,284.00","₹ 2,262.40","₹ 3,422.95","₹ 2,256.50",1267383.00,"₹ 2,87,37,63,813.20",90752.00
Asian Paint,24-Dec-24,"₹ 2,282.10","₹ 2,295.00","₹ 2,277.15","₹ 2,279.20","₹ 2,284.00","₹ 3,422.95","₹ 2,265.35",601634.00,"₹ 1,37,54,37,152.75",45905.00
Asian Paint,23-Dec-24,"₹ 2,300.00","₹ 2,302.55","₹ 2,266.05","₹ 2,282.35","₹ 2,279.20","₹ 3,422.95","₹ 2,265.35",855677.00,"₹ 1,95,37,22,773.70",67772.00
Asian Paint,20-Dec-24,"₹ 2,297.00","₹ 2,318.00","₹ 2,276.00","₹ 2,291.85","₹ 2,282.35","₹ 3,422.95","₹ 2,265.35",1719699.00,"₹ 3,94,66,30,739.20",115146.00
Asian Paint,19-Dec-24,"₹ 2,325.00","₹ 2,325.00","₹ 2,265.35","₹ 2,345.45","₹ 2,291.85","₹ 3,422.95","₹ 2,265.35",2784410.00,"₹ 6,36,44,00,825.25",173134.00
Asian Paint,18-Dec-24,"₹ 2,356.80","₹ 2,372.70","₹ 2,341.00","₹ 2,356.00","₹ 2,345.45","₹ 3,422.95","₹ 2,341.00",855724.00,"₹ 2,01,72,39,137.85",62975.00
Asian Paint,17-Dec-24,"₹ 2,388.00","₹ 2,399.90","₹ 2,350.50","₹ 2,402.25","₹ 2,356.00","₹ 3,422.95","₹ 2,350.50",1258249.00,"₹ 2,98,19,07,230.10",92530.00
Asian Paint,16-Dec-24,"₹ 2,419.95","₹ 2,419.95","₹ 2,386.15","₹ 2,407.65","₹ 2,402.25","₹ 3,422.95","₹ 2,354.00",987790.00,"₹ 2,36,83,87,855.65",77582.00
Asian Paint,13-Dec-24,"₹ 2,389.55","₹ 2,412.00","₹ 2,354.00","₹ 2,389.55","₹ 2,407.65","₹ 3,422.95","₹ 2,354.00",1150900.00,"₹ 2,74,81,17,983.75",120910.00
Asian Paint,12-Dec-24,"₹ 2,413.00","₹ 2,415.00","₹ 2,380.70","₹ 2,417.30","₹ 2,389.55","₹ 3,422.95","₹ 2,380.70",1089049.00,"₹ 2,60,82,30,600.90",82311.00
Asian Paint,11-Dec-24,"₹ 2,399.75","₹ 2,428.00","₹ 2,392.65","₹ 2,388.90","₹ 2,417.30","₹ 3,422.95","₹ 2,385.05",1337745.00,"₹ 3,22,99,81,540.50",83254.00
Asian Paint,10-Dec-24,"₹ 2,399.90","₹ 2,404.65","₹ 2,385.05","₹ 2,391.85","₹ 2,388.90","₹ 3,422.95","₹ 2,385.05",1657888.00,"₹ 3,96,37,46,939.60",125397.00
Asian Paint,09-Dec-24,"₹ 2,438.15","₹ 2,439.00","₹ 2,387.00","₹ 2,429.70","₹ 2,391.85","₹ 3,422.95","₹ 2,387.00",2301291.00,"₹ 5,52,18,65,063.35",192815.00
Asian Paint,06-Dec-24,"₹ 2,468.00","₹ 2,468.00","₹ 2,427.00","₹ 2,452.20","₹ 2,429.70","₹ 3,422.95","₹ 2,422.95",1736042.00,"₹ 4,22,93,41,851.15",151112.00
Asian Paint,05-Dec-24,"₹ 2,465.00","₹ 2,466.90","₹ 2,423.90","₹ 2,459.45","₹ 2,452.20","₹ 3,422.95","₹ 2,422.95",3190866.00,"₹ 7,79,79,76,360.90",170647.00
Asian Paint,04-Dec-24,"₹ 2,478.90","₹ 2,479.10","₹ 2,453.20","₹ 2,469.40","₹ 2,459.45","₹ 3,422.95","₹ 2,422.95",1005016.00,"₹ 2,47,81,64,524.35",79840.00
Asian Paint,03-Dec-24,"₹ 2,494.00","₹ 2,494.00","₹ 2,463.50","₹ 2,479.05","₹ 2,469.40","₹ 3,422.95","₹ 2,422.95",1344774.00,"₹ 3,32,22,29,911.65",70847.00
Asian Paint,02-Dec-24,"₹ 2,479.60","₹ 2,486.00","₹ 2,461.35","₹ 2,479.60","₹ 2,479.05","₹ 3,422.95","₹ 2,422.95",914674.00,"₹ 2,26,40,67,727.50",59229.00
Asian Paint,29-Nov-24,"₹ 2,458.05","₹ 2,491.50","₹ 2,455.05","₹ 2,458.05","₹ 2,479.60","₹ 3,422.95","₹ 2,422.95",1030935.00,"₹ 2,55,63,63,987.20",75877.00
Asian Paint,28-Nov-24,"₹ 2,500.00","₹ 2,506.00","₹ 2,453.30","₹ 2,491.90","₹ 2,458.05","₹ 3,422.95","₹ 2,422.95",1506233.00,"₹ 3,71,78,32,912.45",127061.00
Asian Paint,27-Nov-24,"₹ 2,517.50","₹ 2,517.65","₹ 2,480.00","₹ 2,505.00","₹ 2,491.90","₹ 3,422.95","₹ 2,422.95",864733.00,"₹ 2,15,48,41,813.85",65183.00
Asian Paint,26-Nov-24,"₹ 2,459.90","₹ 2,518.00","₹ 2,457.60","₹ 2,459.70","₹ 2,505.00","₹ 3,422.95","₹ 2,422.95",1152258.00,"₹ 2,88,28,97,491.10",63301.00
Asian Paint,25-Nov-24,"₹ 2,505.00","₹ 2,507.95","₹ 2,450.05","₹ 2,472.20","₹ 2,459.70","₹ 3,422.95","₹ 2,422.95",1857124.00,"₹ 4,58,18,78,684.45",84364.00
Asian Paint,22-Nov-24,"₹ 2,430.00","₹ 2,493.95","₹ 2,422.95","₹ 2,428.15","₹ 2,472.20","₹ 3,422.95","₹ 2,422.95",3805854.00,"₹ 9,37,40,65,272.65",127561.00
Asian Paint,21-Nov-24,"₹ 2,454.70","₹ 2,465.95","₹ 2,425.00","₹ 2,483.70","₹ 2,428.15","₹ 3,422.95","₹ 2,425.00",1377624.00,"₹ 3,35,93,13,627.20",151130.00
Asian Paint,19-Nov-24,"₹ 2,488.00","₹ 2,503.20","₹ 2,472.35","₹ 2,483.70","₹ 2,483.70","₹ 3,422.95","₹ 2,451.10",941558.00,"₹ 2,34,33,95,970.15",109986.00
Asian Paint,18-Nov-24,"₹ 2,520.00","₹ 2,520.00","₹ 2,470.80","₹ 2,483.15","₹ 2,483.70","₹ 3,422.95","₹ 2,451.10",945477.00,"₹ 2,35,74,35,512.15",143861.00
Asian Paint,14-Nov-24,"₹ 2,482.80","₹ 2,501.75","₹ 2,466.20","₹ 2,470.50","₹ 2,483.15","₹ 3,422.95","₹ 2,451.10",1206975.00,"₹ 2,99,44,27,872.30",120096.00
Asian Paint,13-Nov-24,"₹ 2,470.00","₹ 2,498.00","₹ 2,451.10","₹ 2,474.85","₹ 2,470.50","₹ 3,422.95","₹ 2,451.10",1803849.00,"₹ 4,45,73,59,090.55",155496.00
Asian Paint,12-Nov-24,"₹ 2,535.00","₹ 2,535.00","₹ 2,470.00","₹ 2,543.10","₹ 2,474.85","₹ 3,422.95","₹ 2,470.00",3445983.00,"₹ 8,60,56,93,685.30",315876.00
Asian Paint,11-Nov-24,"₹ 2,565.05","₹ 2,598.75","₹ 2,506.00","₹ 2,769.45","₹ 2,543.10","₹ 3,422.95","₹ 2,506.00",8855022.00,"₹ 22,50,68,55,546.95",531328.00
Asian Paint,08-Nov-24,"₹ 2,842.85","₹ 2,847.00","₹ 2,762.40","₹ 2,842.85","₹ 2,769.45","₹ 3,422.95","₹ 2,670.10",2060486.00,"₹ 5,74,53,22,672.70",170154.00
Asian Paint,07-Nov-24,"₹ 2,900.00","₹ 2,904.95","₹ 2,825.00","₹ 2,897.30","₹ 2,842.85","₹ 3,422.95","₹ 2,670.10",1112515.00,"₹ 3,17,61,41,257.30",132834.00
Asian Paint,06-Nov-24,"₹ 2,890.50","₹ 2,907.85","₹ 2,860.00","₹ 2,887.30","₹ 2,897.30","₹ 3,422.95","₹ 2,670.10",1817087.00,"₹ 5,24,21,39,767.65",192927.00
Asian Paint,05-Nov-24,"₹ 2,895.00","₹ 2,918.80","₹ 2,872.70","₹ 2,915.30","₹ 2,887.30","₹ 3,422.95","₹ 2,670.10",935516.00,"₹ 2,70,84,01,892.15",88027.00
Asian Paint,04-Nov-24,"₹ 2,962.15","₹ 2,962.15","₹ 2,885.50","₹ 2,939.85","₹ 2,915.30","₹ 3,422.95","₹ 2,670.10",1146008.00,"₹ 3,33,51,45,770.85",80106.00
Asian Paint,01-Nov-24,"₹ 2,958.00","₹ 2,965.75","₹ 2,930.00","₹ 2,935.65","₹ 2,939.85","₹ 3,422.95","₹ 2,670.10",112249.00,"₹ 33,05,91,226.25",14114.00
Asian Paint,31-Oct-24,"₹ 2,994.20","₹ 2,996.50","₹ 2,919.00","₹ 2,996.65","₹ 2,935.65","₹ 3,422.95","₹ 2,670.10",1031171.00,"₹ 3,03,82,32,477.60",86563.00
Asian Paint,30-Oct-24,"₹ 3,006.00","₹ 3,006.00","₹ 2,963.55","₹ 2,992.85","₹ 2,996.65","₹ 3,422.95","₹ 2,670.10",812725.00,"₹ 2,42,95,74,195.65",59712.00
Asian Paint,29-Oct-24,"₹ 3,020.00","₹ 3,028.00","₹ 2,941.10","₹ 3,001.85","₹ 2,992.85","₹ 3,422.95","₹ 2,670.10",613459.00,"₹ 1,82,77,39,369.70",54559.00
Asian Paint,28-Oct-24,"₹ 2,987.90","₹ 3,021.70","₹ 2,963.05","₹ 2,958.00","₹ 3,001.85","₹ 3,422.95","₹ 2,670.10",504961.00,"₹ 1,51,62,24,588.50",42844.00
Asian Paint,25-Oct-24,"₹ 2,975.50","₹ 3,015.55","₹ 2,952.00","₹ 2,972.00","₹ 2,958.00","₹ 3,422.95","₹ 2,670.10",1047769.00,"₹ 3,12,29,38,107.20",83131.00
Asian Paint,24-Oct-24,"₹ 2,989.70","₹ 3,002.30","₹ 2,951.00","₹ 2,989.70","₹ 2,972.00","₹ 3,422.95","₹ 2,670.10",571259.00,"₹ 1,69,87,21,046.05",88357.00
Asian Paint,23-Oct-24,"₹ 2,999.95","₹ 3,026.50","₹ 2,972.05","₹ 3,006.85","₹ 2,989.70","₹ 3,422.95","₹ 2,670.10",624689.00,"₹ 1,87,39,75,356.55",46783.00
Asian Paint,22-Oct-24,"₹ 3,054.00","₹ 3,057.95","₹ 2,995.25","₹ 3,049.20","₹ 3,006.85","₹ 3,422.95","₹ 2,670.10",541838.00,"₹ 1,63,50,16,971.60",61303.00
Asian Paint,21-Oct-24,"₹ 3,007.05","₹ 3,057.00","₹ 3,000.55","₹ 2,992.15","₹ 3,049.20","₹ 3,422.95","₹ 2,670.10",806970.00,"₹ 2,44,61,14,222.65",64693.00
Asian Paint,18-Oct-24,"₹ 3,057.00","₹ 3,069.00","₹ 2,980.60","₹ 3,055.85","₹ 2,992.15","₹ 3,422.95","₹ 2,670.10",899318.00,"₹ 2,71,41,47,955.15",74852.00
