Name,Date ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,close ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
Eicher Motor,31-Dec-24,"4,827.00","4,872.40","4,810.00","4,855.80","4,821.90","5,105.00","3,562.45","3,13,948","1,51,94,29,728.05","33,582"
Eicher Motor,30-Dec-24,"4,890.00","4,904.95","4,832.30","4,876.90","4,855.80","5,105.00","3,562.45","2,42,799","1,18,26,37,597.05","35,170"
Eicher Motor,27-Dec-24,"4,820.00","4,954.95","4,789.55","4,801.35","4,876.90","5,105.00","3,562.45","4,08,992","2,00,28,78,067.80","49,541"
Eicher Motor,26-Dec-24,"4,792.90","4,824.35","4,772.00","4,792.90","4,801.35","5,105.00","3,562.45","3,28,172","1,57,40,38,704.10","39,609"
Eicher Motor,24-Dec-24,"4,750.55","4,808.00","4,738.65","4,750.55","4,792.90","5,105.00","3,562.45","2,27,611","1,08,90,45,934.95","28,645"
Eicher Motor,23-Dec-24,"4,750.00","4,776.20","4,698.00","4,734.50","4,750.55","5,105.00","3,562.45","3,71,318","1,76,29,42,881.90","46,896"
Eicher Motor,20-Dec-24,"4,748.00","4,822.45","4,720.00","4,771.95","4,734.50","5,105.00","3,562.45","3,86,086","1,83,96,59,681.80","40,390"
Eicher Motor,19-Dec-24,"4,710.00","4,780.00","4,673.60","4,749.85","4,771.95","5,105.00","3,562.45","5,00,287","2,37,23,46,460.85","64,173"
Eicher Motor,18-Dec-24,"4,724.00","4,799.35","4,716.35","4,742.65","4,749.85","5,105.00","3,562.45","3,31,577","1,57,98,42,543.95","29,155"
Eicher Motor,17-Dec-24,"4,808.10","4,830.00","4,726.95","4,838.50","4,742.65","5,105.00","3,562.45","4,02,231","1,92,14,64,369.25","33,489"
Eicher Motor,16-Dec-24,"4,820.00","4,865.00","4,800.00","4,825.90","4,838.50","5,105.00","3,562.45","4,04,180","1,95,13,45,500.15","31,195"
Eicher Motor,13-Dec-24,"4,788.00","4,858.45","4,754.20","4,807.65","4,825.90","5,105.00","3,562.45","4,04,369","1,94,42,91,918.80","32,779"
Eicher Motor,12-Dec-24,"4,801.95","4,820.00","4,775.00","4,801.95","4,807.65","5,105.00","3,562.45","2,36,847","1,13,65,81,257.35","37,435"
Eicher Motor,11-Dec-24,"4,822.00","4,833.60","4,795.10","4,813.05","4,801.95","5,105.00","3,562.45","2,40,736","1,15,81,24,479.90","29,297"
Eicher Motor,10-Dec-24,"4,840.00","4,874.90","4,797.50","4,842.10","4,813.05","5,105.00","3,562.45","3,42,297","1,65,11,07,195.40","36,118"
Eicher Motor,09-Dec-24,"4,886.60","4,888.00","4,815.00","4,877.05","4,842.10","5,105.00","3,562.45","3,77,043","1,82,53,26,125.50","28,283"
Eicher Motor,06-Dec-24,"4,851.00","4,928.70","4,827.55","4,837.55","4,877.05","5,105.00","3,562.45","3,27,806","1,60,03,40,003.65","36,748"
Eicher Motor,05-Dec-24,"4,797.05","4,880.00","4,760.00","4,797.05","4,837.55","5,105.00","3,562.45","5,25,957","2,53,24,99,340.10","77,188"
Eicher Motor,04-Dec-24,"4,836.05","4,878.80","4,751.00","4,844.35","4,797.05","5,105.00","3,562.45","3,49,544","1,68,03,02,375.50","42,361"
Eicher Motor,03-Dec-24,"4,820.75","4,870.00","4,820.75","4,820.70","4,844.35","5,105.00","3,562.45","3,51,449","1,70,17,82,565.60","47,974"
Eicher Motor,02-Dec-24,"4,838.05","4,845.50","4,693.55","4,831.85","4,820.70","5,105.00","3,562.45","2,50,521","1,20,25,19,159.05","31,210"
Eicher Motor,29-Nov-24,"4,838.00","4,864.30","4,808.00","4,815.70","4,831.85","5,105.00","3,562.45","4,07,774","1,97,11,67,857.30","33,922"
Eicher Motor,28-Nov-24,"4,920.00","4,920.00","4,793.80","4,917.50","4,815.70","5,105.00","3,562.45","9,54,250","4,61,23,61,482.25","1,11,888"
Eicher Motor,27-Nov-24,"4,933.00","4,971.90","4,890.10","4,931.75","4,917.50","5,105.00","3,562.45","1,89,349","93,19,79,840.35","28,494"
Eicher Motor,26-Nov-24,"5,009.00","5,014.35","4,875.00","5,002.35","4,931.75","5,105.00","3,562.45","5,64,637","2,77,81,51,704.00","59,597"
Eicher Motor,25-Nov-24,"4,999.00","5,067.00","4,988.00","4,986.20","5,002.35","5,105.00","3,562.45","9,45,466","4,74,05,75,647.90","66,541"
Eicher Motor,22-Nov-24,"4,913.00","5,005.00","4,882.00","4,882.10","4,986.20","5,105.00","3,562.45","3,39,941","1,68,32,41,250.30","57,001"
Eicher Motor,21-Nov-24,"4,890.30","4,958.00","4,867.40","4,965.45","4,882.10","5,105.00","3,562.45","5,93,722","2,91,22,47,388.40","79,979"
Eicher Motor,19-Nov-24,"4,880.00","5,014.05","4,880.00","4,875.65","4,965.45","5,105.00","3,562.45","4,52,273","2,25,09,39,661.10","54,001"
Eicher Motor,18-Nov-24,"4,879.95","4,914.00","4,863.00","4,883.70","4,875.65","5,105.00","3,562.45","4,94,329","2,41,65,17,437.70","65,184"
Eicher Motor,14-Nov-24,"4,725.45","4,973.00","4,705.30","4,588.70","4,883.70","5,105.00","3,562.45","28,74,648","14,12,04,83,874.35","1,97,367"
Eicher Motor,13-Nov-24,"4,700.00","4,719.95","4,536.05","4,738.20","4,588.70","5,105.00","3,562.45","6,56,931","3,01,76,13,123.10","65,871"
Eicher Motor,12-Nov-24,"4,788.00","4,807.25","4,705.55","4,793.45","4,738.20","5,105.00","3,562.45","3,26,018","1,54,73,83,469.20","48,915"
Eicher Motor,11-Nov-24,"4,762.00","4,832.60","4,750.30","4,785.25","4,793.45","5,105.00","3,562.45","2,09,237","1,00,47,23,215.35","24,620"
Eicher Motor,08-Nov-24,"4,875.00","4,877.95","4,755.35","4,878.00","4,785.25","5,105.00","3,437.45","1,94,765","93,52,80,496.80","34,777"
Eicher Motor,07-Nov-24,"4,917.15","4,920.95","4,817.65","4,917.15","4,878.00","5,105.00","3,437.45","2,21,554","1,07,69,30,944.00","29,733"
Eicher Motor,06-Nov-24,"4,910.95","4,960.40","4,906.95","4,899.80","4,917.15","5,105.00","3,437.45","3,70,356","1,82,71,46,105.15","47,097"
Eicher Motor,05-Nov-24,"4,831.85","4,910.00","4,808.00","4,831.85","4,899.80","5,105.00","3,437.45","4,99,976","2,43,93,13,859.80","60,862"
Eicher Motor,04-Nov-24,"5,002.45","5,015.00","4,791.05","4,953.60","4,831.85","5,105.00","3,437.45","7,19,165","3,50,56,39,875.20","81,208"
Eicher Motor,01-Nov-24,"4,984.85","4,990.00","4,930.00","4,894.65","4,953.60","5,105.00","3,275.00","79,729","39,55,46,092.20","7,715"
Eicher Motor,31-Oct-24,"4,869.00","4,915.00","4,820.70","4,869.25","4,894.65","5,105.00","3,275.00","5,10,074","2,49,24,90,505.15","62,287"
Eicher Motor,30-Oct-24,"4,850.10","4,947.75","4,850.10","4,898.15","4,869.25","5,105.00","3,275.00","8,42,334","4,13,25,35,704.40","78,134"
Eicher Motor,29-Oct-24,"4,688.00","4,918.55","4,685.45","4,720.65","4,898.15","5,105.00","3,275.00","10,65,819","5,12,74,84,242.65","97,905"
Eicher Motor,28-Oct-24,"4,591.60","4,765.00","4,533.65","4,591.60","4,720.65","5,105.00","3,275.00","9,89,928","4,62,42,93,659.30","69,991"
Eicher Motor,25-Oct-24,"4,650.00","4,672.65","4,508.75","4,668.50","4,591.60","5,105.00","3,275.00","4,46,738","2,04,23,46,129.35","52,913"
Eicher Motor,24-Oct-24,"4,665.00","4,684.65","4,630.15","4,677.75","4,668.50","5,105.00","3,275.00","2,88,778","1,34,70,13,612.20","32,211"
Eicher Motor,23-Oct-24,"4,722.55","4,725.45","4,653.15","4,759.05","4,677.75","5,105.00","3,275.00","6,55,987","3,07,62,85,095.75","47,729"
Eicher Motor,22-Oct-24,"4,810.45","4,826.20","4,749.65","4,810.45","4,759.05","5,105.00","3,275.00","5,28,037","2,52,41,70,712.70","31,633"
Eicher Motor,21-Oct-24,"4,765.00","4,852.85","4,743.00","4,765.65","4,810.45","5,105.00","3,275.00","7,45,473","3,58,47,31,998.20","84,577"
Eicher Motor,18-Oct-24,"4,613.90","4,799.90","4,612.05","4,623.85","4,765.65","5,105.00","3,275.00","7,78,795","3,70,04,28,240.80","73,635"
Eicher Motor,17-Oct-24,"4,645.00","4,654.95","4,521.00","4,678.25","4,623.85","5,105.00","3,275.00","5,14,244","2,36,49,43,830.25","64,067"
Eicher Motor,16-Oct-24,"4,724.00","4,734.00","4,641.00","4,722.10","4,678.25","5,105.00","3,275.00","3,80,474","1,78,01,35,443.95","56,872"
Eicher Motor,15-Oct-24,"4,779.75","4,799.90","4,695.90","4,779.80","4,722.10","5,105.00","3,275.00","3,70,224","1,75,12,66,394.65","44,974"
Eicher Motor,14-Oct-24,"4,749.00","4,810.00","4,730.65","4,728.05","4,779.80","5,105.00","3,275.00","3,46,430","1,65,42,54,300.80","37,718"
Eicher Motor,11-Oct-24,"4,704.00","4,808.15","4,660.00","4,697.90","4,728.05","5,105.00","3,275.00","8,44,931","3,99,13,01,696.80","50,992"
Eicher Motor,10-Oct-24,"4,737.80","4,769.00","4,690.00","4,708.90","4,697.90","5,105.00","3,275.00","3,05,739","1,44,45,50,271.10","53,554"
Eicher Motor,09-Oct-24,"4,698.90","4,737.90","4,660.00","4,693.45","4,708.90","5,105.00","3,275.00","9,30,717","4,36,71,49,330.15","57,953"
Eicher Motor,08-Oct-24,"4,650.00","4,738.50","4,586.20","4,667.95","4,693.45","5,105.00","3,275.00","6,61,110","3,08,31,93,850.05","69,357"
Eicher Motor,07-Oct-24,"4,748.80","4,748.80","4,650.00","4,706.80","4,667.95","5,105.00","3,275.00","4,47,523","2,09,84,92,356.65","51,464"
Eicher Motor,04-Oct-24,"4,782.00","4,802.80","4,690.85","4,782.50","4,706.80","5,105.00","3,275.00","4,66,001","2,21,13,67,848.55","56,511"
Eicher Motor,03-Oct-24,"4,930.00","4,950.00","4,711.00","4,972.65","4,782.50","5,105.00","3,275.00","13,37,657","6,42,21,53,242.80","1,15,812"
Eicher Motor,01-Oct-24,"5,026.30","5,045.95","4,952.00","5,026.25","4,972.65","5,105.00","3,275.00","4,49,002","2,23,50,50,383.45","54,231"
Eicher Motor,30-Sep-24,"5,062.00","5,085.00","4,998.50","5,062.60","5,026.25","5,105.00","3,275.00","5,16,973","2,60,28,73,587.80","46,266"
Eicher Motor,27-Sep-24,"4,990.00","5,105.00","4,953.35","4,994.25","5,062.60","5,105.00","3,275.00","10,40,624","5,25,39,35,283.05","76,461"
Eicher Motor,26-Sep-24,"4,915.00","4,999.90","4,890.00","4,895.25","4,994.25","5,062.20","3,275.00","7,90,345","3,92,23,04,862.90","81,397"
Eicher Motor,25-Sep-24,"4,851.00","4,920.00","4,851.00","4,876.90","4,895.25","5,062.20","3,275.00","6,65,986","3,25,61,46,738.30","46,761"
Eicher Motor,24-Sep-24,"4,887.50","4,894.95","4,855.00","4,879.55","4,876.90","5,062.20","3,275.00","4,81,696","2,34,82,72,082.10","56,007"
Eicher Motor,23-Sep-24,"4,990.00","4,991.40","4,854.65","4,963.15","4,879.55","5,062.20","3,275.00","8,99,953","4,39,78,74,827.50","72,032"
Eicher Motor,20-Sep-24,"4,866.80","5,062.20","4,854.40","4,864.90","4,963.15","5,062.20","3,275.00","13,32,877","6,64,36,14,815.40","98,013"
Eicher Motor,19-Sep-24,"4,875.00","4,923.80","4,845.10","4,850.35","4,864.90","5,058.90","3,275.00","3,57,206","1,74,18,54,126.70","46,496"
Eicher Motor,18-Sep-24,"4,864.00","4,878.70","4,812.25","4,850.20","4,850.35","5,058.90","3,275.00","2,95,359","1,43,18,89,242.20","38,831"
Eicher Motor,17-Sep-24,"4,898.50","4,898.50","4,816.65","4,899.20","4,850.20","5,058.90","3,275.00","3,56,442","1,72,85,36,190.15","47,703"
Eicher Motor,16-Sep-24,"4,884.95","4,938.75","4,860.00","4,858.30","4,899.20","5,058.90","3,275.00","4,53,831","2,22,59,80,660.00","41,162"
Eicher Motor,13-Sep-24,"4,857.90","4,881.40","4,828.00","4,875.00","4,858.30","5,058.90","3,275.00","3,15,869","1,53,46,45,322.80","30,757"
Eicher Motor,12-Sep-24,"4,744.90","4,895.00","4,717.70","4,726.65","4,875.00","5,058.90","3,275.00","7,57,317","3,62,65,26,239.30","75,969"
Eicher Motor,11-Sep-24,"4,730.00","4,779.50","4,702.00","4,737.20","4,726.65","5,058.90","3,275.00","3,84,214","1,82,14,38,218.55","50,021"
Eicher Motor,10-Sep-24,"4,749.00","4,767.50","4,689.35","4,747.35","4,737.20","5,058.90","3,275.00","4,04,100","1,91,47,24,614.70","45,440"
Eicher Motor,09-Sep-24,"4,752.50","4,780.00","4,716.10","4,752.50","4,747.35","5,058.90","3,275.00","2,72,444","1,29,18,57,089.30","32,035"
Eicher Motor,06-Sep-24,"4,794.70","4,830.00","4,740.20","4,800.10","4,752.50","5,058.90","3,275.00","2,91,111","1,38,78,81,952.15","43,601"
Eicher Motor,05-Sep-24,"4,850.00","4,863.10","4,787.15","4,833.55","4,800.10","5,058.90","3,275.00","3,98,344","1,91,87,79,104.25","40,109"
Eicher Motor,04-Sep-24,"4,830.00","4,877.45","4,821.20","4,865.80","4,833.55","5,058.90","3,275.00","4,76,838","2,31,03,45,252.10","38,114"
