Name,Date ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,close ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
HDFC Bank,22-Apr-25,"1,935.00","1,970.60","1,935.00","1,927.10","1,961.70","1,970.60","1,426.80","2,29,80,875","44,97,72,15,852.40","5,12,026"
HDFC Bank,21-Apr-25,"1,924.00","1,950.70","1,910.00","1,906.70","1,927.10","1,950.70","1,426.80","1,71,23,649","33,06,28,32,499.30","4,11,337"
HDFC Bank,17-Apr-25,"1,882.00","1,919.70","1,876.70","1,878.00","1,906.70","1,919.70","1,426.80","1,78,51,542","33,94,31,68,763.20","3,94,807"
HDFC Bank,16-Apr-25,"1,883.80","1,883.80","1,860.50","1,864.90","1,878.00","1,883.80","1,426.80","95,68,410","17,93,26,65,363.90","2,52,887"
HDFC Bank,15-Apr-25,"1,865.00","1,876.80","1,855.00","1,806.75","1,864.90","1,880.00","1,426.80","2,46,49,172","46,01,41,08,976.00","3,60,194"
HDFC Bank,11-Apr-25,"1,774.75","1,819.40","1,774.75","1,765.00","1,806.75","1,880.00","1,426.80","1,63,87,883","29,55,24,99,474.85","3,95,826"
HDFC Bank,09-Apr-25,"1,765.00","1,775.00","1,753.50","1,769.15","1,765.00","1,880.00","1,426.80","1,12,27,304","19,77,87,28,957.55","2,07,950"
HDFC Bank,08-Apr-25,"1,765.00","1,782.00","1,750.30","1,757.70","1,769.15","1,880.00","1,426.80","1,77,81,936","31,45,90,03,790.15","3,55,184"
HDFC Bank,07-Apr-25,"1,762.80","1,779.85","1,738.20","1,817.30","1,757.70","1,880.00","1,426.80","1,89,97,725","33,41,98,75,202.00","3,74,557"
HDFC Bank,04-Apr-25,"1,813.00","1,841.95","1,811.10","1,794.85","1,817.30","1,880.00","1,426.80","1,67,70,227","30,59,26,39,918.20","3,16,416"
HDFC Bank,03-Apr-25,"1,781.10","1,804.00","1,777.00","1,796.90","1,794.85","1,880.00","1,426.80","56,25,019","10,09,18,17,304.10","1,47,618"
HDFC Bank,02-Apr-25,"1,770.70","1,799.20","1,770.70","1,767.85","1,796.90","1,880.00","1,426.80","57,86,782","10,36,55,35,361.90","1,44,509"
HDFC Bank,01-Apr-25,"1,802.00","1,809.90","1,765.35","1,828.20","1,767.85","1,880.00","1,426.80","1,42,55,503","25,39,96,32,617.35","4,09,481"
HDFC Bank,28-Mar-25,"1,829.00","1,836.00","1,805.85","1,825.35","1,828.20","1,880.00","1,421.25","1,43,86,824","26,21,10,31,845.90","2,76,619"
HDFC Bank,27-Mar-25,"1,800.00","1,841.00","1,798.10","1,806.55","1,825.35","1,880.00","1,421.25","2,08,29,050","38,06,61,30,418.30","4,16,415"
